herd;cow;lnscc;lnsccel
2755;12360;3.76;0.89
2756;12361;3.43;0.41
2756;12362;4.14;-1.14
2757;12363;7.7;1.18
2757;12364;5.21;1.7
2757;12366;2.89;-0.45
2757;12367;5.41;-1.3
2758;12370;5.04;-0.08
2759;12372;3.66;2.23
2759;12373;5;-0.51
2759;12374;3.14;-1.33
2759;12375;2.71;-0.83
2759;12376;4.89;-0.17
2760;12377;3.61;0.06
2760;12378;3.26;-0.75
2760;12379;3.04;-1.23
2761;12381;4.79;0.67
2761;12382;4.63;-0.92
2761;12383;4.26;-0.62
2762;12384;3.99;0.11
2762;12385;3.3;0.3
2762;12386;3.3;0.13
2763;12387;2.56;-1.23
2763;12388;3.22;-0.64
2764;12390;4.29;0.64
2764;12391;4.62;0.19
2764;12392;7.15;0.44
2764;12393;3.5;-1.17
2765;12394;3.33;-1.56
2765;12396;2.64;-1.09
2765;12397;3.09;-0.71
2765;12398;4.09;2.69
2766;12399;2.71;1.36
2767;12400;4.61;-1.06
2767;12401;2.2;-0.85
2767;12402;4.26;0.21
2768;12403;3.53;-0.73
2769;12404;3;1.73
2769;12406;4.3;0.49
2769;12407;3.18;0.43
2769;12409;5.41;2.66
2770;12410;4.48;-0.62
2770;12411;4.82;-1.3
2770;12412;4.57;-0.77
2770;12413;4.22;-1.37
2771;12414;8.15;0.57
2771;12416;6.48;1.19
2771;12417;2.64;-0.87
2771;12418;3.53;-0.92
2771;12419;2.89;3.27
2772;12420;3.33;0.96
2772;12421;2.83;-1.61
2772;12422;4.03;-0.16
2772;12424;3.61;-0.77
2773;12425;3.66;1.23
2774;12426;3.47;-0.13
2774;12427;3.43;0.21
2774;12429;4.03;-1.33
2774;12430;2.56;-0.47
2774;12431;4.47;-1.01
2775;12432;4.03;-1.2
2777;12434;3.22;-1.44
2777;12435;4.09;-0.14
2777;12436;3.74;1.07
2777;12438;4.25;2.33
2777;12440;3.76;-0.85
2778;12441;3.93;1.48
2778;12442;3.99;-0.51
2778;12443;4.13;-0.53
2779;12444;4.11;-0.22
2779;12445;5.2;-0.38
2779;12446;3.61;-1.76
2779;12447;3.97;0.84
2779;12448;3.37;0.6
2779;12449;4.2;-0.54
2780;12454;2.64;-0.66
2780;12455;3.76;0.04
2780;12456;4.01;-0.47
2780;12457;4.72;-1.27
2780;12458;3.09;-0.32
2781;12460;3.09;0.19
2781;12461;4.3;-0.2
2781;12462;3.43;-0.42
2781;12463;2.77;-1.87
2782;12466;6.15;1.37
2783;12467;4.32;1.69
2783;12468;3.95;2.07
2783;12470;4.17;0.59
2784;12472;3.74;-1.17
2784;12473;3.33;4.01
2785;12474;6.59;1.16
2786;12475;3.56;-1.44
2786;12476;3.97;-0.16
2786;12477;4.25;-0.29
2786;12478;4.08;-0.92
2786;12479;4.53;-0.25
2786;12480;3.22;-1.44
2787;12482;4.23;0.41
2787;12483;3.71;1.54
2788;12485;6.2;-0.32
2789;12486;4.51;1.79
2789;12487;4.62;1.9
2789;12488;3.09;0.06
2789;12489;5.86;0.62
2790;12493;4.25;-0.41
2790;12494;3.87;-0.79
2790;12496;4.52;0.19
2791;12497;3.71;-0.34
2791;12498;3.89;0.83
2791;12499;3.56;0.93
2792;12502;5.75;0.72
2792;12503;3.37;1.34
2792;12504;5.11;-0.31
2792;12505;2.48;-0.21
2794;12507;7.96;-0.53
2794;12508;4.71;-1.37
2794;12509;4.75;-0.94
2794;12510;5.4;-0.07
2795;12511;3.85;-0.23
2795;12512;2.94;-0.81
2796;12513;3.04;-1.87
2797;12514;5.19;0.04
2797;12515;3.91;-0.96
2797;12516;4.38;-0.62
2797;12517;3.56;1.27
2799;12520;4.44;0.72
2799;12521;3.76;-1.37
2799;12522;5.42;-1.23
2799;12523;3.53;0.76
2800;12524;7.65;-0.75
2800;12525;4.9;0.16
2801;12526;3.74;-0.48
2801;12527;4.5;-0.17
2801;12528;3.18;-2.06
2802;12529;4.57;1.38
2803;12530;4.73;0.17
2803;12531;4.26;-1.37
2804;12532;2.64;-1.99
2806;12538;5.21;0.6
2807;12539;3.78;-0.23
2807;12541;3;-0.15
2808;12543;3;-1.37
2809;12545;4.16;0.49
2809;12547;3.76;-0.47
2810;12549;5.14;-0.89
2810;12551;4.9;-1.09
2811;12553;4.23;-0.15
2811;12554;4.74;-0.53
2811;12555;5.09;0.26
2812;12556;3.43;-0.57
2812;12557;3.64;2.81
2812;12559;2.94;-0.59
2812;12560;4.48;-0.67
2812;12562;3.74;-0.77
2812;12563;4.28;-1.14
2813;12565;3.18;-0.79
2813;12566;4.51;0.72
2816;12570;4.23;-1.93
2816;12571;3.09;0.58
2817;12572;4.78;0.09
2817;12573;3.04;-0.15
2817;12574;3.64;-0.66
2817;12575;3.33;0.61
2817;12576;3.04;-0.83
2817;12577;4.6;0.2
2817;12578;3.78;-0.22
2819;12581;3.22;0.68
2819;12582;5.06;0.93
2819;12583;4.08;-0.81
2820;12584;4.01;-0.22
2820;12585;4.82;1.88
2820;12586;4.45;1.21
2820;12587;4.04;0.15
2820;12588;3.47;0.65
2820;12589;3.43;-0.44
2820;12591;2.77;-0.89
2821;12592;2.94;-1.37
2821;12593;4.14;-1.17
2821;12594;8.29;2.39
2821;12595;3.83;-0.64
2822;12596;5.88;0.92
2822;12597;4.72;0.11
2822;12598;5.99;-0.53
2823;12599;4.91;1.86
2823;12600;4.22;-0.96
2823;12601;5.89;1.78
2824;12603;3.09;-0.57
2824;12604;3.81;-1.17
2825;12607;5.1;-1.12
2825;12608;4.25;-1.17
2826;12609;4.65;0.08
2826;12610;2.83;-0.92
2827;12611;3.43;-0.77
2827;12612;5.03;-0.64
2828;12613;4.36;-1.12
2828;12614;3.66;-1.3
2829;12615;3.22;-0.05
2830;12616;2.94;0.45
2830;12617;6.48;-0.38
2830;12618;5.29;1.29
2830;12619;3.81;1.4
2831;12620;4.74;0.41
2832;12622;3.78;-1.04
2832;12623;3.81;-0.59
2833;12625;3.91;0.21
2834;12631;3.09;-1.14
2834;12632;4.2;-0.71
2835;12633;3.18;-0.67
2835;12634;3.74;-0.89
2835;12635;4.22;-0.08
2835;12636;4.3;-0.57
2836;12637;4.23;0.31
2836;12639;3.26;0.36
2836;12640;3.56;-1.44
2837;12643;7.95;0.58
2837;12644;4.54;-0.87
2837;12645;3.74;-0.69
2837;12646;3.53;-2.91
2837;12647;4.39;0.03
2838;12649;3.26;-1.4
2839;12650;3.58;2.49
2839;12651;3.71;1.55
2840;12652;4.25;1.72
2840;12653;5.5;-0.59
2841;12656;3.3;0.4
2842;12657;7.17;0.8
2842;12658;3.91;-0.03
2842;12659;4.34;-0.53
2842;12661;4.7;-0.56
2842;12662;4.04;0.48
2843;12663;2.56;-1.09
2843;12665;3.22;0.28
2843;12666;4.16;-0.92
2843;12667;4.36;0.03
2844;12668;4.41;0.78
2844;12669;3.09;1.5
2845;12670;3.71;-0.75
2845;12671;4.3;-0.87
2845;12673;3.61;-0.25
2846;12675;4.55;-0.07
2847;12677;2.64;0.23
2848;12683;5.04;0.2
2848;12684;5.86;2.16
2849;12685;4.91;1.17
2849;12686;3.14;-1.4
2849;12687;5.14;0.86
2849;12688;5.42;1.15
2850;12689;3.33;2.82
2850;12690;5.12;1.85
2850;12691;4.11;1.16
2850;12692;4.47;-0.64
2851;12694;4.53;0.81
2851;12696;5.6;0.82
2852;12698;3.69;-0.5
2852;12699;2.64;-1.06
2853;12700;3.93;-0.26
2853;12701;4.86;-0.25
2853;12703;3.76;0.79
2853;12704;3.43;1.01
2853;12705;5.41;-0.94
2853;12707;3.26;-1.66
2853;12708;4.34;1.57
2854;12709;2.89;-0.85
2855;12711;3.26;-1.3
2855;12712;4.17;1.93
2855;12713;3.14;1.3
2855;12714;3.26;-0.87
2856;12716;3.91;-1.17
2856;12717;4.38;-0.15
2857;12719;4.23;-0.38
2857;12720;3.97;0.38
2858;12722;3.81;-0.31
2859;12724;4.22;-0.53
2859;12726;4.25;0.07
2860;12728;3.69;-1.56
2860;12729;3.58;0.11
2860;12730;2.77;-0.75
2860;12731;3.09;-1.23
2860;12732;3.14;-0.75
2860;12733;3.3;-0.19
2860;12734;2.56;-1.48
2860;12735;3.22;0.23
2860;12736;2.94;1.37
2860;12737;2.4;0.54
2860;12738;3.43;1.36
2860;12739;4.28;0.32
2860;12740;3.22;-1.66
2860;12744;3.18;-0.57
2860;12745;4.62;-0.75
2860;12746;2.77;-0.99
2860;12747;4.03;-0.41
2860;12748;3.37;-0.15
2860;12750;3.78;-1.76
2860;12751;3.64;-0.92
2860;12752;3.71;-1.37
2860;12755;3.56;-0.13
2860;12756;5.01;0.54
2860;12757;3.14;-1.56
2861;12758;6.29;-1.01
2861;12759;2.89;-0.69
2861;12760;3.26;0.8
2861;12761;3.53;-0.13
2862;12762;4.03;-0.64
2862;12763;3.33;-1.12
2862;12764;3.5;-0.77
2862;12765;3.61;-1.14
2863;12766;3.69;-0.99
2863;12767;3.04;3.3
2864;12768;4.04;-0.75
2864;12769;3.4;-1.17
2864;12770;4.17;-0.94
2864;12771;4.39;-1.01
2865;12772;3.76;-0.06
2865;12773;5.22;0.03
2865;12774;6.36;-0.53
2865;12775;3.69;-0.83
2866;12777;2.71;-1.14
2866;12778;4.16;-0.27
2866;12779;3.81;0.23
2867;12780;3.66;-0.85
2867;12781;3.14;-0.87
2867;12782;4.14;-0.03
2867;12784;2.64;-1.93
2867;12785;5.34;0.64
2867;12786;3.43;-0.04
2867;12787;6.23;-0.69
2868;12788;4.17;0.66
2868;12789;3.64;0.58
2868;12790;4.93;1.76
2869;12791;4.17;3.7
2869;12792;7.71;0.05
2869;12794;2.83;-1.87
2869;12795;8.07;-1.56
2870;12796;4.98;-0.81
2870;12798;3.4;1.16
2870;12799;3.37;-1.04
2872;12801;3.33;-1.2
2872;12802;4.26;3.79
2872;12803;3.22;-0.32
2873;12804;4.73;0.91
2873;12805;3.56;0.07
2874;12806;5.11;-0.66
2874;12807;2.48;-0.42
2875;12808;3.14;1.62
2875;12809;4.36;-0.73
2875;12810;2.2;-1.17
2875;12811;4.28;1.73
2875;12812;3;0.51
2875;12813;4.14;0.85
2875;12814;4.66;0.1
2876;12815;3.89;-0.89
2876;12816;5.11;0.53
2877;12817;4.06;2.04
2877;12819;4.39;0.18
2877;12820;3.71;-0.99
2877;12822;3.14;0.7
2877;12823;3.76;-1.7
2877;12824;2.71;-1.7
2877;12827;4.37;-0.57
2878;12828;4.33;1.85
2878;12829;5.54;0.74
2878;12831;3;-1.76
2879;12832;3.89;-0.75
2879;12833;3.14;1.4
2879;12834;3.78;-0.64
2879;12835;5.47;1.54
2879;12839;3.85;-0.71
2880;12841;4.16;-0.28
2880;12842;3.09;-0.81
2881;12843;3.83;-0.38
2881;12844;5.11;0.68
2881;12845;3.83;0.67
2881;12846;7.27;-0.04
2881;12847;3.22;-0.94
2881;12848;3.22;-1.09
2881;12849;3.66;-0.5
2882;12850;5.59;1.61
2882;12851;4.65;3.03
2882;12852;3.09;-0.73
2883;12855;2.77;1.21
2883;12856;4.08;0.57
2884;12858;3.18;-0.64
2884;12859;3.26;-0.36
2884;12860;3.97;-0.56
2884;12861;3.78;-0.28
2885;12863;3.85;1.58
2885;12864;3.66;0.97
2885;12865;3.95;-0.44
2885;12866;3.66;-1.37
2885;12867;3.74;-1.12
2886;12869;7.48;-0.71
2886;12870;4.6;-0.54
2886;12872;3.04;0.64
2886;12873;4.43;0.16
2887;12874;3.85;2.36
2888;12875;4.75;-0.57
2889;12877;3.56;-1.3
2890;12878;3.91;1.83
2890;12879;3.95;0.45
2891;12884;3.87;-0.67
2891;12885;5.54;2.31
2891;12886;3.95;-0.92
2892;12887;3.89;0.51
2892;12888;8.09;0.54
2892;12889;4.16;0.44
2892;12890;4.77;-1.14
2892;12891;3.22;-0.03
2893;12892;3;-0.29
2893;12893;6.3;1.08
2893;12894;6.01;-1.48
2893;12896;4.2;0.74
2894;12897;4.61;4.15
2894;12898;4.26;0.14
2894;12899;4.94;-0.73
2894;12900;4.55;-0.83
2894;12901;4.93;-1.04
2895;12902;5.09;-1.01
2895;12903;4.45;0.49
2896;12905;7.44;1.89
2896;12906;4.25;0.76
2896;12908;4.11;0.04
2896;12909;6.76;0.31
2896;12910;5.28;1.71
2896;12911;3.95;-1.06
2896;12912;6.59;1.42
2897;12913;4.92;-0.45
2898;12915;4.57;-0.2
2898;12916;2.56;-0.25
2898;12917;3.33;-0.73
2899;12918;6.13;1.81
2899;12919;5.8;2.24
2899;12920;5.53;-0.29
2899;12921;4.8;1.47
2900;12924;4.98;-0.04
2900;12925;2.83;-0.2
2900;12927;2.89;0.44
2901;12930;4.86;0.28
2901;12931;3.56;-1.3
2901;12932;5.67;-0.66
2902;12933;5.21;1.42
2902;12936;3.87;-1.37
2903;12937;3.81;2.25
2903;12938;6.85;0.99
2903;12939;4.85;0.7
2903;12941;4.44;0.56
2904;12942;4.25;1.36
2904;12943;3.58;0.23
2904;12944;3;-1.14
2904;12945;2.71;0.11
2904;12946;7.78;-0.45
2904;12947;5;0.41
2905;12949;3.66;0.57
2905;12950;3.4;-0.79
2905;12952;5.26;-0.32
2905;12953;5.4;1.16
2905;12954;3.18;-0.96
2905;12955;2.48;-1.48
2905;12956;2.2;-1.14
2905;12957;2.4;-1.48
2905;12958;4.01;-1.76
2906;12959;4.75;1.33
2907;12960;3.14;0.11
2907;12961;4.91;0.82
2907;12962;3.74;0.08
2908;12964;4.96;1.76
2910;12966;2.94;-2.14
2911;12968;4.92;0.42
2911;12969;6.33;0.98
2911;12970;4.65;-0.83
2911;12971;7.81;-0.81
2912;12973;3.56;1.83
2913;12975;4.65;-1.2
2913;12976;3.83;-0.38
2914;12977;3.74;-1.61
2915;12978;3.81;2.62
2916;12980;3.09;0.14
2916;12981;3.61;0.39
2916;12983;4.65;-0.75
2916;12984;4.55;-0.45
2916;12985;3.43;2.76
2916;12986;5.03;0.88
2917;12987;5.02;0.55
2917;12989;5.55;-0.36
2917;12990;3;-0.53
2918;12993;3.04;-1.48
2918;12995;4.74;-0.1
2918;12996;4.79;1.05
2920;12998;2.89;-0.57
2920;12999;4.11;0.04
2922;13001;6.9;-1.61
2922;13002;3.5;-0.32
2922;13003;2.48;-1.3
2922;13004;3;-1.3
2923;13005;4.11;1.07
2923;13006;5.93;0.52
2923;13007;3.85;-1.23
2923;13008;4.23;-0.71
2923;13009;4.28;-1.09
2924;13012;3.18;-0.34
2924;13016;4.04;-0.5
2924;13017;4.87;1.59
2924;13019;8.26;-0.21
2925;13020;3.95;-1.14
2926;13021;4.29;-0.06
2926;13022;2.83;0.22
2926;13024;4.76;0.7
2926;13026;2.89;-0.33
2927;13028;3.04;-1.01
2927;13029;4.32;-1.01
2929;13032;2.89;-0.73
2930;13035;3.43;-1.3
2930;13036;3.69;0.26
2930;13038;3.78;1.16
2930;13039;4.78;-1.23
2931;13043;5.48;0.64
2931;13044;4.23;-0.81
2931;13047;3.5;-0.51
2931;13048;3.74;0.25
2932;13049;3.83;-0.29
2932;13050;6.51;1.13
2932;13051;4.11;-0.2
2933;13052;3.89;0.34
2934;13054;4.01;-0.31
2934;13055;2.56;1.34
2935;13056;4.81;0.22
2935;13058;5.09;0.07
2935;13060;3.53;0.49
2935;13061;3.18;-0.62
2935;13062;2.56;-1.01
2935;13063;2.89;-0.47
2936;13064;3.56;-0.64
2936;13065;2.56;-2.06
2936;13066;4.38;2.15
2936;13067;4.16;-1.33
2937;13068;5.98;3.18
2937;13069;3.4;-0.51
2937;13070;4.8;-0.15
2937;13071;5.36;2.55
2938;13072;3.09;1.91
2938;13073;4.52;-0.87
2938;13074;3.74;-1.81
2938;13075;4.17;-1.66
2938;13076;2.64;-1.17
2938;13077;3.09;-1.56
2938;13079;5.03;-0.89
2939;13081;6.32;1.73
2939;13082;6.73;1.97
2939;13083;4.86;-0.32
2940;13084;3.37;0.32
2940;13085;4.04;-1.56
2940;13086;4.66;0.92
2940;13087;4.28;-1.61
2941;13088;3.37;-0.54
2942;13089;3.61;-1.4
2942;13090;4.54;-0.73
2943;13091;3.64;-0.87
2943;13092;4.81;-0.57
2943;13093;4.37;-0.61
2943;13094;3.66;0.36
2943;13095;1.79;-1.01
2944;13098;3.33;0.02
2944;13100;2.89;0.88
2945;13102;5.05;-0.1
2945;13103;3;-0.94
2946;13104;3.93;0.28
2947;13107;3.66;-1.4
2948;13109;3.5;2.29
2948;13111;4.62;-0.03
2949;13112;5.48;1.62
2950;13113;4.65;1.86
2950;13114;4.06;-1.17
2950;13115;3.74;-0.36
2950;13116;5.14;2.18
2951;13117;3.22;0.11
2952;13118;3.91;1.03
2952;13119;2.77;-0.48
2952;13121;3.66;-1.27
2953;13123;4.91;-1.3
2953;13124;4.74;-0.77
2953;13125;3.71;-1.06
2954;13126;3.14;-1.14
2956;13129;3.04;-1.4
2957;13131;2.3;1.19
2958;13132;3.78;-1.23
2958;13133;2.4;-1.81
2958;13134;3.43;-1.17
2958;13135;2.94;-0.96
2958;13136;3.33;-0.89
2958;13137;2.2;-0.19
2958;13138;2.56;-1.3
2959;13140;3.09;-1.81
2959;13141;3.56;1.86
2960;13142;4.14;-1.06
2960;13143;3.3;-1.48
2960;13144;4.25;0.15
2961;13145;2.77;0.99
2961;13146;2.89;-1.56
2962;13147;5.26;0.3
2963;13148;3;-0.69
2963;13149;2.4;0.21
2964;13150;4.32;0.01
2964;13151;3.87;-1.06
2964;13152;5.53;-1.23
2965;13154;3.09;-1.01
2966;13155;6.68;1.98
2967;13157;3.37;-1.01
2967;13158;3.04;-1.23
2967;13159;3.18;-0.4
2968;13160;7.24;2.34
2968;13161;3.87;-1.33
2968;13162;3.64;0.37
2968;13163;5.51;0.04
2969;13164;3.81;-0.87
2969;13165;4.11;0.21
2969;13167;4.88;-0.64
2970;13168;4.03;-1.33
2970;13169;3.61;0.23
2970;13170;3.93;-0.64
2971;13172;4.44;-0.47
2972;13174;3.81;0.79
2972;13175;4.75;-0.92
2972;13176;6.25;1.17
2973;13177;3.37;-0.64
2973;13178;3.4;-1.14
2975;13181;3.04;-1.56
2975;13185;2.3;-0.36
2976;13186;4.22;-1.12
2977;13187;3.22;-0.83
2977;13188;3.69;-0.1
2977;13189;3.78;-1.09
2978;13192;3.69;-1.66
2978;13194;4.82;2.61
2979;13195;4.32;-0.38
2979;13197;4.62;1.17
2980;13198;2.89;0.05
2980;13200;5.65;-0.25
2980;13201;3.56;-1.3
2980;13202;3.69;-1.44
2981;13204;3.43;-1.2
2981;13206;3.69;2.07
2982;13207;3.64;1.49
2982;13208;4.74;-0.36
2983;13210;4.99;1.11
2983;13212;4.09;0.77
2983;13213;4.04;-0.48
2984;13214;4.88;0.39
2984;13215;5.1;2.8
2984;13216;5.42;3.3
2985;13217;5.57;-0.51
2985;13220;3.22;1.9
2986;13222;5.93;1
2988;13226;4.66;-1.17
2988;13227;4.6;0.28
2989;13230;3;-0.77
2989;13231;4.23;2.14
2989;13232;4.82;1.78
2990;13235;4.19;-0.36
2990;13236;3.56;-0.22
2990;13237;4.14;1.05
2991;13239;3.3;1.91
2991;13242;3.22;-0.67
2992;13244;3.3;-0.85
2992;13246;7.84;1.06
2992;13247;3.3;-0.89
2992;13248;3.26;-1.37
2993;13249;4.92;0.15
2993;13250;4.8;1.86
2993;13251;6.1;0.43
2994;13252;3.83;0.96
2995;13254;2.71;0.21
2995;13256;2.89;-1.93
2995;13257;2.64;-1.61
2996;13259;3.95;-0.28
2997;13260;4.16;-1.04
2997;13261;6.74;3.12
2997;13262;3.64;-0.54
2998;13263;4.65;1.66
2998;13266;3.43;-0.69
2998;13267;2.77;-1.44
2998;13270;3.43;0.21
2998;13271;3.64;0.63
2998;13272;2.83;-0.94
2998;13273;4.09;2.44
2998;13274;3.3;-1.87
2998;13275;3.33;-1.81
2999;13276;3.69;-0.42
2999;13278;3.66;-0.73
3000;13279;4.14;-0.06
3000;13280;5.32;-0.04
3000;13281;5.12;-1.01
3000;13282;3.5;0.81
3000;13283;4.3;-1.09
3000;13284;3.81;-0.77
3000;13285;3.43;0.64
3000;13286;2.4;-1.4
3000;13287;6.35;2.89
3001;13288;3.76;-1.37
3001;13289;5.38;0.7
3001;13290;3.14;0.86
3002;13292;5.3;0.93
3002;13293;3.37;-1.48
3002;13294;2.83;-1.37
3002;13295;4.28;1.25
3003;13296;5.3;3.26
3003;13297;3.33;2.53
3003;13298;5.65;-0.66
3004;13299;3.18;-1.76
3005;13300;5.07;-0.44
3006;13301;2.89;-1.81
3006;13302;3.58;-0.61
3006;13303;3.93;-1.4
3006;13304;3.69;-1.56
3006;13305;4.77;3.56
3007;13306;4.04;0.59
3007;13309;5.12;-0.96
3007;13310;4.91;1.24
3007;13311;3.47;0.79
3008;13313;5.91;0.14
3008;13314;5.35;0.36
3008;13315;2.94;0.02
3009;13317;3.64;0.08
3009;13318;3.33;-1.01
3010;13319;3.26;0.04
3010;13321;3.74;1.32
3010;13322;6.81;0.96
3010;13323;8.22;2.31
3011;13324;2.89;1.09
3011;13325;2.94;-0.62
3011;13326;5.06;0.65
3013;13330;3.81;0.84
3013;13331;3.5;-0.06
3013;13332;4.97;-0.32
3013;13333;3.37;-0.92
3013;13334;5.34;0.48
3014;13335;4.06;-0.94
3014;13337;8.48;0.35
3015;13339;5.3;0.28
3016;13340;3.69;0.77
3016;13341;4.79;0.71
3016;13342;4.3;-0.67
3016;13344;3.64;-0.06
3016;13345;3.18;0.34
3016;13347;3.66;0.03
3016;13348;2.77;-1.66
3016;13349;3.09;-1.44
3017;13355;2.3;-1.56
3017;13356;6.69;-0.03
3017;13357;2.48;-1.23
3017;13358;2.4;-0.83
3018;13359;3.87;2.63
3018;13360;3.22;-1.17
3019;13361;3.33;1.96
3019;13362;4.14;-1.48
3020;13366;3.18;-1.23
3021;13367;5.86;1.31
3021;13368;5.74;3.29
3022;13369;4.54;0.38
3022;13370;4.19;0.07
3024;13373;3.97;-0.06
3024;13374;3.04;-0.25
3024;13375;3.43;1.11
3024;13376;5.42;2.48
3024;13377;3.87;0.84
3024;13378;3.04;0.75
3025;13379;3.43;-1.2
3025;13380;3.3;-1.01
3026;13381;2.48;3.31
3027;13382;4.45;-0.12
3027;13383;2.71;-1.09
3027;13385;3.04;0.47
3027;13386;6.74;0.4
3027;13387;4.69;1.69
3027;13388;2.3;-1.04
3028;13389;5.31;-0.45
3028;13390;3.14;-0.85
3028;13391;4.2;-0.34
3028;13392;5.02;-1.52
3029;13393;7.72;1.16
3029;13394;5.06;0.45
3029;13395;5.38;-1.4
3029;13398;3.61;-0.59
3031;13400;6.01;3.33
3032;13401;4.58;-1.23
3032;13402;4.77;-0.36
3033;13404;4.26;0.45
3033;13405;4.04;1.04
3034;13406;5.4;3.75
3034;13408;6.08;0.45
3034;13409;6.24;0.44
3034;13410;4.36;-0.14
3035;13411;4.67;0.43
3035;13412;3.18;0.5
3036;13413;3.33;1.2
3036;13414;4.66;1.45
3036;13415;3.43;0.89
3037;13416;4.94;0.56
3037;13417;2.94;-0.56
3037;13418;2.64;-1.33
3038;13419;5.29;-0.64
3038;13420;5;-0.89
3038;13421;5.46;0.3
3038;13422;5.8;-0.48
3039;13424;4.55;-0.41
3039;13425;5.7;1.04
3039;13427;4.33;1.4
3039;13428;4.86;0.01
3039;13429;3.14;-0.99
3039;13430;4.38;-0.71
3040;13431;4.33;1.66
3040;13432;4.6;-0.96
3040;13433;7.12;1.71
3040;13434;3.47;-0.32
3040;13435;3.26;-1.09
3041;13437;4.38;-0.53
3042;13440;7.95;4.15
3042;13441;4.26;2.58
3043;13442;5.68;3.44
3043;13443;4.64;0.73
3043;13444;3.99;-0.79
3043;13445;3.09;0.05
3043;13446;3.18;-0.75
3044;13447;3.56;-0.73
3044;13448;5.73;-0.41
3044;13449;6.11;1.54
3044;13450;3.87;-0.51
3044;13451;3.18;-0.32
3044;13452;4.08;-1.06
3044;13453;3.85;1.49
3045;13455;3.37;0.14
3045;13456;3.56;0.7
3045;13458;2.94;-1.27
3046;13460;3.53;2.78
3046;13461;3.97;-0.06
3046;13463;3.43;-0.94
3046;13464;3.14;-0.96
3046;13465;2.64;-0.87
3046;13468;3.33;-0.32
3046;13469;2.56;-0.56
3048;13473;6.96;-0.94
3048;13474;5.03;-0.99
3048;13476;4.2;1.2
3048;13477;5.07;2.09
3049;13478;3.04;0.48
3049;13479;4.5;-0.89
3049;13480;5.13;0.93
3049;13481;3.76;1.55
3050;13482;5.85;0.62
3050;13483;3.71;-0.04
3050;13485;3.3;-0.99
3050;13486;4.04;2.11
3051;13487;2.89;-1.14
3051;13488;3.95;-1.12
3051;13489;3.14;-0.92
3051;13490;6.1;0.07
3052;13491;3;-1.66
3053;13492;4.68;1.6
3053;13494;7.28;1.34
3054;13495;3;-1.33
3054;13496;3.33;0.65
3054;13497;3.18;0.26
3055;13498;3.83;1.83
3055;13499;3.97;1.48
3055;13500;5.04;2.05
3055;13501;3.18;-0.94
3056;13502;3.89;-1.27
3056;13503;5.62;0.93
3057;13504;3.43;-0.29
3057;13505;2.83;-0.41
3057;13506;5.94;1.02
3057;13507;4.53;0.97
3057;13508;2.94;-1.93
3057;13509;2.77;-1.52
3057;13511;4.22;-0.64
3057;13512;5.54;-1.37
3058;13513;7.09;-1.06
3058;13514;7.93;2.91
3059;13516;6.77;1.72
3059;13517;2.71;-1.04
3059;13518;3.53;-0.87
3059;13519;3.89;-0.71
3059;13520;4.11;-0.36
3059;13521;3.04;-0.08
3060;13523;2.3;0.23
3061;13524;3.26;-1.09
3061;13530;3.81;0.21
3062;13531;4.84;0.35
3062;13532;4.29;0.71
3062;13533;3.18;0.08
3062;13534;5.12;1.66
3062;13535;3.04;0.34
3062;13536;3.14;-0.61
3063;13537;4.06;-0.45
3063;13538;5.15;3.33
3063;13540;4.19;-0.56
3063;13541;3.74;-0.96
3064;13542;6.18;-0.71
3065;13543;3.83;0.54
3066;13545;5.25;0.59
3066;13546;4.04;1.09
3066;13547;4.14;3.78
3067;13548;4.23;2.19
3067;13549;3.22;3.42
3067;13550;4.38;2.27
3067;13551;3.43;-1.12
3067;13552;3.58;-0.57
3067;13553;4.88;-1.17
3067;13554;2.89;3.66
3067;13556;6.8;-0.09
3067;13557;4.54;0.09
3068;13559;4.03;-0.87
3068;13560;2.56;0.55
3069;13563;4.28;-1.48
3069;13564;3.4;0.14
3069;13566;4.16;0.15
3070;13567;3.5;0.04
3070;13568;3.09;-1.3
3070;13569;4.13;-0.41
3070;13570;4.03;-0.33
3070;13571;4.23;-0.37
3071;13573;3.53;1.49
3072;13575;3.66;-0.38
3072;13576;3.22;-0.99
3072;13577;3.64;0.86
3073;13579;3.74;-1.37
3073;13580;3.66;-1.87
3074;13581;4.32;2.03
3074;13582;3.87;1.61
3074;13583;5.03;1.76
3075;13584;3.22;-0.44
3076;13586;4.06;-1.04
3076;13587;3.5;-0.66
3077;13588;4.57;-1.14
3078;13589;5;-0.4
3078;13590;4.41;-0.54
3078;13592;4.25;-0.66
3079;13593;3.64;-0.5
3079;13594;3.89;0.22
3079;13595;5.5;1.38
3079;13596;4.41;0.15
3080;13599;5.75;0.93
3080;13600;3.61;-0.07
3080;13601;4.33;3.58
3081;13602;6.95;0.36
3081;13603;4.37;-0.37
3081;13605;3.09;0.63
3081;13606;3.69;-0.96
3082;13607;3.04;-0.66
3082;13608;2.71;-1.4
3082;13609;2.83;0.07
3083;13610;3.78;-0.67
3083;13611;4.66;0.48
3083;13612;7.05;1.66
3083;13613;4.51;-0.26
3083;13614;5.08;0.66
3083;13615;7.48;2.88
3084;13617;6.92;0.22
3084;13618;4.11;0.49
3085;13619;3.09;-0.14
3086;13620;3.33;0.76
3087;13622;3.43;-1.87
3088;13623;3.71;-0.75
3088;13624;3.81;-1.56
