region,herd,cow,study_lact,herd_size,mwp,parity,milk120,calv_dt,cf,fs,cc,wpc,spc,twin,dyst,rp,vag_disch,h7
2,278,6315,1,163,78,1,,1996-10-15,106,0,199,121,4,0,0,1,0,0
2,278,6316,1,163,78,1,,1997-01-10,96,0,222,144,2,0,0,0,0,0
2,278,6317,1,163,78,1,,1996-10-04,189,1,189,111,1,0,0,0,0,0
2,278,6318,1,163,78,1,,1996-11-18,103,0,275,197,6,0,0,0,0,0
2,278,6319,1,163,78,1,,1996-11-23,127,1,127,49,1,0,0,0,0,0
2,278,6320,1,163,78,1,,1997-02-26,105,1,105,27,1,0,0,0,0,0
2,278,6321,1,163,78,1,,1996-11-17,,,,,,0,0,0,0,0
2,278,6322,1,163,78,1,,1997-02-01,90,0,110,32,2,0,0,0,0,0
2,278,6323,1,163,78,1,,1996-11-06,91,1,91,13,1,0,0,0,0,0
2,278,6323,2,163,78,2,3326.100098,1997-11-06,101,0,191,113,3,0,0,1,0,0
2,278,6324,1,163,78,1,,1997-06-08,,,,,,0,0,0,0,0
2,278,6325,1,163,78,1,,1997-04-03,109,1,109,31,1,0,0,0,0,0
2,278,6326,1,163,78,1,2609.5,1997-08-01,93,1,93,15,1,0,0,0,0,0
2,278,6327,1,163,78,1,2481.800049,1997-06-13,96,1,96,18,1,0,0,0,0,0
2,278,6328,1,163,78,1,3549.399902,1997-08-23,90,0,263,185,5,0,0,0,0,0
2,278,6329,1,163,78,1,,1997-11-07,,,,,,0,0,0,0,0
2,278,6330,1,163,78,1,3732.100098,1997-08-01,93,1,93,15,1,0,0,0,0,0
2,278,6331,1,163,78,1,2596.300049,1997-08-23,93,1,93,15,1,0,0,0,0,0
2,278,6332,1,163,78,1,3556.899902,1997-11-04,240,1,240,162,1,0,0,0,0,0
2,278,6333,1,163,78,1,3065.100098,1997-05-31,143,1,143,65,1,0,0,0,0,0
2,278,6334,1,163,78,1,,1997-11-04,,,,,,0,0,0,0,0
2,278,6335,1,163,78,1,3330.800049,1997-10-26,139,0,219,141,2,0,0,1,0,0
2,278,6336,1,163,78,1,3363,1997-07-22,93,1,93,15,1,0,0,0,0,0
2,278,6337,1,163,78,1,4170.200195,1997-07-20,136,1,136,58,1,0,0,0,0,0
2,278,6338,1,163,78,1,3332.899902,1997-07-15,97,1,97,19,1,0,0,0,0,0
2,278,6339,1,163,78,1,2524,1997-08-12,157,0,254,176,3,0,0,0,0,0
2,278,6340,1,163,78,1,3458.300049,1997-09-30,92,0,244,166,3,0,0,0,0,0
2,278,6341,1,163,78,1,,1997-08-17,,,,,,0,0,1,0,0
2,278,6342,1,163,78,1,3015,1997-10-12,95,0,203,125,4,0,0,0,0,0
2,278,6343,1,163,78,1,2077.899902,1997-08-29,172,0,243,165,5,0,0,0,0,0
2,278,6344,1,163,78,1,3198,1997-09-10,,,,,,0,0,0,0,0
2,278,6345,1,163,78,1,3224.199951,1997-09-12,199,0,266,188,4,0,0,0,0,0
2,278,6346,1,163,78,1,2793,1997-09-19,142,0,175,97,2,0,0,0,0,0
2,278,6347,1,163,78,1,2470.199951,1997-09-20,142,0,210,132,3,0,0,0,0,0
2,278,6348,1,163,78,1,3466.199951,1997-09-25,98,0,189,111,4,0,0,0,0,0
2,278,6349,1,163,78,1,3106.600098,1997-10-13,127,0,231,153,5,0,0,0,0,0
2,278,6350,1,163,78,1,1849.900024,1997-10-19,164,1,164,86,1,0,0,0,0,0
2,278,6351,1,163,78,1,2470.600098,1997-11-03,153,,,,3,0,0,0,0,0
2,278,6352,1,163,78,1,,1997-11-06,,,,,,0,0,1,0,0
2,278,6353,1,163,78,1,2393.399902,1997-10-26,159,,,,1,0,0,1,0,0
2,278,6354,1,163,78,3,,1997-02-02,108,0,154,76,2,0,0,0,0,0
3,6,6355,1,84,46,4,2416.399902,1997-08-04,69,0,88,42,2,0,0,0,0,0
3,6,6356,1,84,46,4,2875,1997-04-27,69,0,217,171,4,0,0,0,0,0
3,6,6357,1,84,46,4,3043.300049,1997-04-20,62,,,,6,0,0,0,0,0
3,6,6358,1,84,46,4,2590.100098,1997-04-08,145,0,186,140,3,0,0,0,0,0
3,6,6359,1,84,46,4,2806.800049,1997-08-16,112,0,135,89,2,0,0,1,0,0
3,6,6360,1,84,46,4,2366.100098,1997-06-16,81,1,81,35,1,1,0,0,0,0
3,6,6361,1,84,46,3,3362,1996-12-28,91,,,,5,0,0,0,0,0
3,6,6362,1,84,46,4,2999.199951,1997-04-27,70,0,219,173,3,0,0,0,0,0
3,6,6363,1,84,46,4,2547.100098,1996-10-22,109,,,,5,0,0,0,0,0
3,6,6364,1,84,46,4,,1997-06-09,,,,,,0,1,0,0,0
3,6,6365,1,84,46,4,3466,1997-04-27,69,0,258,212,5,0,0,0,0,0
3,6,6366,1,84,46,4,2895.800049,1996-09-23,74,0,118,72,2,0,0,0,0,0
3,6,6366,2,84,46,5,2981.5,1997-10-30,102,,,,6,0,0,0,0,0
3,6,6367,1,84,46,4,3300,1997-01-25,108,0,161,115,1,0,0,0,0,0
3,6,6368,1,84,46,4,3105,1997-07-27,175,0,239,193,4,0,0,0,0,0
3,6,6369,1,84,46,5,3025.300049,1997-09-06,83,0,246,200,5,0,0,0,0,0
3,6,6370,1,84,46,4,2396.699951,1997-01-22,166,,,,3,0,0,0,0,0
3,6,6371,1,84,46,3,3158.899902,1996-09-05,66,0,246,200,6,0,0,0,0,0
3,6,6372,1,84,46,4,2843,1997-02-20,80,1,80,34,1,0,0,0,0,0
3,6,6373,1,84,46,4,2101.899902,1997-01-28,67,1,67,21,1,0,0,0,0,0
3,6,6374,1,84,46,4,3148.100098,1996-10-14,78,0,361,315,5,0,0,0,0,0
3,6,6375,1,84,46,4,2617.600098,1996-09-23,95,0,154,108,2,0,0,0,0,0
3,6,6376,1,84,46,4,3334.699951,1997-05-31,87,0,365,319,9,0,0,0,0,0
3,6,6377,1,84,46,4,2835.100098,1996-11-22,95,1,95,49,1,0,1,0,0,0
3,6,6378,1,84,46,4,3142.399902,1997-06-03,155,0,250,204,5,0,0,0,0,0
3,6,6379,1,84,46,4,2415.600098,1997-04-02,76,0,248,202,3,0,0,0,0,0
3,6,6380,1,84,46,4,2580,1997-01-31,97,,,,2,0,0,0,0,0
3,6,6381,1,84,46,4,3357.5,1996-09-14,58,1,58,12,1,0,0,0,0,0
3,6,6381,2,84,46,5,2912.699951,1997-08-28,137,0,158,112,2,0,0,0,0,0
3,6,6382,1,84,46,4,2706.100098,1996-09-21,54,1,54,8,1,0,0,0,0,0
3,6,6382,2,84,46,5,2541.600098,1997-09-30,93,,,,4,0,0,0,0,0
3,6,6383,1,84,46,4,2690.100098,1997-05-09,52,1,52,6,1,0,0,0,0,0
3,6,6384,1,84,46,4,2738.800049,1997-08-13,88,0,207,161,4,0,0,0,0,0
3,6,6385,1,84,46,3,3731.800049,1996-11-14,195,1,195,149,1,0,0,0,0,0
3,6,6386,1,84,46,4,3195.100098,1997-10-17,71,,,,10,0,0,0,0,0
3,6,6387,1,84,46,4,2332.5,1997-02-04,110,0,132,86,2,0,0,0,0,0
3,6,6388,1,84,46,4,3381.199951,1997-06-26,106,0,344,298,8,0,0,0,0,0
3,6,6389,1,84,46,4,2311.100098,1997-03-07,77,1,77,31,1,0,0,0,0,0
3,6,6390,1,84,46,4,2553.399902,1996-12-03,82,0,186,140,5,0,0,0,0,0
3,6,6391,1,84,46,4,2239.899902,1997-01-15,66,0,145,99,2,1,0,0,0,0
3,6,6392,1,84,46,4,3371.800049,1997-04-02,90,1,90,44,1,0,0,0,0,0
3,6,6393,1,84,46,4,,1997-06-26,,,,,,0,0,0,0,0
3,6,6394,1,84,46,5,2758.300049,1997-08-19,57,1,57,11,1,0,0,0,0,0
3,6,6395,1,84,46,4,2663.600098,1997-09-22,117,0,179,133,2,0,0,0,0,0
3,6,6396,1,84,46,4,2206.800049,1997-02-26,71,1,71,25,1,0,0,0,0,0
3,6,6397,1,84,46,4,3224.899902,1997-10-24,60,1,60,14,1,0,0,0,0,0
3,6,6398,1,84,46,4,2760,1997-03-24,102,0,142,96,2,0,0,0,0,0
3,6,6399,1,84,46,4,2905.600098,1997-08-04,90,0,112,66,2,0,0,0,0,0
3,6,6400,1,84,46,4,3277.899902,1997-11-05,85,0,149,103,3,0,0,0,0,0
3,6,6401,1,84,46,4,2833.199951,1997-06-12,121,0,330,284,9,0,0,0,0,0
3,6,6402,1,84,46,4,2591.600098,1997-07-06,196,,,,6,0,0,0,0,0
3,6,6403,1,84,46,3,2861.699951,1997-07-24,78,1,78,32,1,0,0,0,0,0
3,6,6404,1,84,46,3,,1996-11-24,,,,,,0,0,0,0,0
3,6,6405,1,84,46,3,,1997-11-13,,,,,,0,0,0,0,0
3,6,6406,1,84,46,3,2318.899902,1997-09-10,129,0,333,287,5,0,0,0,0,0
3,6,6407,1,84,46,1,2541.699951,1996-09-27,61,1,61,15,1,0,0,0,0,0
3,6,6407,2,84,46,2,3004.199951,1997-09-15,125,0,187,141,4,0,0,0,0,0
3,6,6408,1,84,46,3,3238.199951,1997-07-15,105,0,196,150,4,0,0,0,0,0
3,6,6409,1,84,46,2,2982,1997-03-10,89,1,89,43,1,0,0,0,0,0
3,6,6410,1,84,46,3,2534.699951,1997-05-14,86,1,86,40,1,0,0,1,0,0
3,6,6411,1,84,46,2,2472.5,1996-11-10,102,0,229,183,3,0,1,0,0,0
3,6,6412,1,84,46,3,2610.5,1997-08-22,129,0,178,132,2,0,0,0,0,0
3,6,6413,1,84,46,1,1797.699951,1996-09-19,113,1,113,67,1,0,0,0,0,0
3,6,6413,2,84,46,2,2244.300049,1997-10-21,98,0,120,74,2,0,0,0,0,0
3,6,6414,1,84,46,3,2566,1997-07-07,74,1,74,28,1,0,0,0,0,0
3,6,6415,1,84,46,3,2275.5,1997-08-05,67,,,,5,0,0,0,0,0
3,6,6416,1,84,46,1,2326.100098,1996-09-26,71,1,71,25,1,0,0,0,0,0
3,6,6416,2,84,46,2,2425.800049,1997-09-21,77,,,,1,0,0,0,0,0
3,6,6417,1,84,46,1,1444.300049,1997-02-23,64,0,85,39,2,0,0,1,0,0
3,6,6418,1,84,46,1,1950.900024,1996-09-19,124,0,296,250,5,0,0,0,0,0
3,6,6419,1,84,46,1,2148.800049,1996-09-29,73,1,73,27,1,0,0,0,0,0
3,6,6419,2,84,46,2,2477.5,1997-09-21,127,0,205,159,2,0,0,0,0,0
3,6,6420,1,84,46,1,2666.800049,1996-09-27,52,0,214,168,3,0,0,0,0,0
3,6,6421,1,84,46,1,2180.100098,1997-11-28,62,,,,7,0,0,1,0,0
3,6,6422,1,84,46,1,2769.199951,1997-09-28,111,0,156,110,2,0,0,1,0,0
3,6,6423,1,84,46,1,1456.800049,1996-09-08,60,1,60,14,1,0,0,0,0,0
3,6,6423,2,84,46,2,2178.300049,1997-08-18,137,0,215,169,2,0,0,0,0,0
3,6,6424,1,84,46,1,2287.5,1996-10-30,73,0,360,314,6,0,1,0,0,0
3,6,6425,1,84,46,2,2165.199951,1997-08-05,117,,,,9,0,0,0,0,0
3,6,6426,1,84,46,1,2172.199951,1996-10-07,209,0,328,282,4,0,0,0,0,0
3,6,6427,1,84,46,1,1843.300049,1997-02-13,74,1,74,28,1,0,0,0,0,0
3,6,6428,1,84,46,1,1976.099976,1996-10-08,59,,,,9,0,0,0,0,0
3,6,6429,1,84,46,1,2297.199951,1996-10-14,73,,,,4,0,0,0,0,0
3,6,6430,1,84,46,1,2194.899902,1996-11-03,59,0,157,111,5,0,0,0,0,0
3,6,6431,1,84,46,1,1610.5,1996-09-22,110,1,110,64,1,0,0,1,0,0
3,6,6431,2,84,46,2,2988,1997-10-21,96,,,,6,0,0,0,0,0
3,6,6432,1,84,46,1,1917.199951,1997-02-12,107,0,153,107,2,0,0,0,0,0
3,6,6433,1,84,46,1,,1997-02-12,,,,,,0,0,0,0,0
3,6,6434,1,84,46,1,,1997-02-23,,,,,,0,0,0,0,0
3,6,6435,1,84,46,2,2407.699951,1997-09-06,98,1,98,52,1,0,0,0,0,0
3,6,6436,1,84,46,1,2011.699951,1996-10-06,78,0,323,277,6,0,0,0,0,0
3,6,6437,1,84,46,1,2039.5,1997-11-28,62,,,,6,0,0,0,0,0
3,6,6438,1,84,46,1,2032.400024,1997-03-06,31,0,48,2,1,0,0,0,0,0
3,6,6439,1,84,46,1,2039.300049,1997-02-17,48,0,122,76,4,0,0,0,0,0
3,6,6440,1,84,46,1,1788.800049,1996-11-22,80,0,119,73,3,0,0,0,0,0
3,6,6441,1,84,46,1,2799.600098,1997-11-28,50,0,184,138,4,0,0,0,0,0
3,6,6442,1,84,46,1,2240.399902,1997-02-23,77,,,,11,0,0,0,0,0
3,6,6443,1,84,46,1,2099.300049,1997-11-25,88,0,107,61,2,0,0,0,0,0
3,6,6444,1,84,46,1,2747,1997-10-04,133,0,153,107,2,0,0,0,0,0
3,6,6445,1,84,46,1,1545.400024,1997-09-22,118,1,118,72,1,0,0,0,0,0
3,6,6446,1,84,46,1,2175.699951,1997-09-30,116,0,228,182,4,0,1,0,0,0
3,6,6447,1,84,46,1,1943.199951,1997-11-25,117,0,223,177,3,0,0,0,0,0
3,6,6448,1,84,46,1,2365,1997-11-24,67,0,110,64,2,0,0,0,0,0
3,6,6449,1,84,46,1,,1997-11-25,,,,,,0,0,0,0,0
3,6,6450,1,84,46,1,,1997-09-24,,,,,,0,1,0,0,0
3,10,6451,1,101,64,9,,1997-08-18,,,,,,0,0,0,0,0
3,10,6452,1,101,64,8,4116.299805,1996-12-24,77,,,,3,0,0,0,0,0
3,10,6453,1,101,64,7,4464.799805,1996-12-28,93,,,,5,0,0,0,0,0
3,10,6454,1,101,64,7,4498.600098,1997-04-03,93,,,,2,0,0,0,0,0
3,10,6455,1,101,64,8,4702.200195,1996-09-02,127,1,127,63,1,0,0,0,0,0
3,10,6456,1,101,64,7,4927.5,1996-11-03,,,,,,0,0,0,0,0
3,10,6457,1,101,64,8,,1997-01-28,,,,,,1,0,0,0,0
3,10,6458,1,101,64,8,5343.899902,1997-07-10,94,0,160,96,3,0,0,0,0,0
3,10,6459,1,101,64,7,4969.399902,1997-03-19,78,,,,12,0,0,0,0,0
3,10,6460,1,101,64,7,4376.200195,1997-02-03,,,,,,0,0,1,0,0
3,10,6461,1,101,64,7,,1997-02-09,,,,,,0,0,0,0,0
3,10,6462,1,101,64,7,4481.399902,1997-05-20,130,0,281,217,3,0,0,0,0,0
3,10,6463,1,101,64,,4558.100098,1997-04-04,101,0,182,118,3,0,0,0,0,0
3,10,6464,1,101,64,7,5442.200195,1997-10-31,91,0,111,47,2,0,0,0,0,0
3,10,6465,1,101,64,6,4497.200195,1997-03-05,84,1,84,20,1,1,0,0,0,0
3,10,6466,1,101,64,6,,1996-12-13,,,,,,0,0,0,0,0
3,10,6467,1,101,64,6,4754.5,1997-08-30,72,0,318,254,7,0,0,1,0,0
3,10,6468,1,101,64,5,4300.399902,1997-03-01,81,0,105,41,2,0,0,0,0,0
3,10,6469,1,101,64,6,5759.5,1997-06-04,,,,,,0,0,0,0,0
3,10,6470,1,101,64,5,3962.600098,1997-02-19,94,0,162,98,2,0,0,0,0,0
3,10,6471,1,101,64,5,4906.600098,1996-12-06,,,,,,0,0,0,0,0
3,10,6472,1,101,64,5,4750.200195,1997-07-04,,,,,,0,0,0,0,0
3,10,6473,1,101,64,5,,1997-09-01,,,,,,0,0,1,0,0
3,10,6474,1,101,64,5,5683.399902,1997-10-10,,,,,,0,0,1,0,0
3,10,6475,1,101,64,5,,1997-06-09,66,,,,1,0,0,0,0,0
3,10,6476,1,101,64,5,4103.799805,1996-11-12,124,0,260,196,5,0,0,0,0,0
3,10,6477,1,101,64,5,4680.799805,1997-07-26,173,1,173,109,1,0,0,0,0,0
3,10,6478,1,101,64,4,3880.600098,1996-12-18,82,0,176,112,4,0,0,0,0,0
3,10,6479,1,101,64,5,4986.5,1997-07-03,78,,,,3,0,0,0,0,0
3,10,6480,1,101,64,4,4537.899902,1997-05-15,91,,,,8,0,0,0,0,0
3,10,6481,1,101,64,5,4837.200195,1997-09-24,93,1,93,29,1,0,0,0,0,0
3,10,6482,1,101,64,,3949.199951,1997-03-24,104,,,,3,0,0,0,0,0
3,10,6483,1,101,64,4,,1997-01-28,144,,,,3,1,0,0,0,0
3,10,6484,1,101,64,4,5025.5,1996-10-16,103,1,103,39,1,0,0,0,0,0
3,10,6484,2,101,64,5,4841.200195,1997-11-07,108,1,108,44,1,0,0,0,0,0
3,10,6485,1,101,64,3,5013.600098,1996-10-15,110,0,154,90,3,0,0,0,0,0
3,10,6486,1,101,64,4,5052.799805,1997-01-27,141,1,141,77,1,1,0,0,0,0
3,10,6487,1,101,64,4,,1997-08-01,,,,,,0,0,0,0,0
3,10,6488,1,101,64,4,4414.5,1997-11-07,75,,,,4,0,0,0,0,0
3,10,6489,1,101,64,4,5581.700195,1997-04-11,95,1,95,31,1,0,0,0,0,0
3,10,6490,1,101,64,3,4453.399902,1997-03-24,84,0,112,48,3,0,0,0,0,0
3,10,6491,1,101,64,3,4150.5,1997-03-13,88,0,168,104,4,0,0,0,0,0
3,10,6492,1,101,64,3,5681.799805,1996-12-14,82,1,82,18,1,0,0,0,0,0
3,10,6493,1,101,64,3,4350.399902,1997-02-09,77,1,77,13,1,0,0,0,0,0
3,10,6494,1,101,64,3,,1997-07-18,,,,,,0,0,0,0,0
3,10,6495,1,101,64,2,4727.600098,1997-03-03,82,1,82,18,1,0,0,0,0,0
3,10,6496,1,101,64,3,,1997-09-04,,,,,,0,0,0,0,0
3,10,6497,1,101,64,3,6126.200195,1997-07-21,104,0,252,188,4,0,0,0,0,0
3,10,6498,1,101,64,2,4128.100098,1996-12-11,134,,,,3,1,0,0,0,0
3,10,6499,1,101,64,3,4304.899902,1997-05-04,71,0,119,55,2,0,0,0,0,0
3,10,6500,1,101,64,2,5039.799805,1996-11-09,,,,,,0,0,0,0,0
3,10,6501,1,101,64,3,4864.899902,1997-03-14,69,0,159,95,5,0,0,1,0,0
3,10,6502,1,101,64,3,3691.5,1997-06-09,81,0,198,134,3,0,0,0,0,0
3,10,6503,1,101,64,3,4813.5,1997-09-07,93,0,276,212,6,0,0,0,0,0
3,10,6504,1,101,64,2,4230.899902,1996-09-02,96,1,96,32,1,0,0,0,0,0
3,10,6505,1,101,64,3,4149.100098,1997-08-12,88,,,,1,0,0,0,0,0
3,10,6506,1,101,64,3,5009.600098,1996-09-20,158,0,224,160,3,0,0,0,0,0
3,10,6507,1,101,64,2,,1996-09-03,,,,,,0,1,0,0,0
3,10,6508,1,101,64,2,5172.799805,1996-09-21,87,0,254,190,4,0,0,0,0,0
3,10,6509,1,101,64,3,5515.799805,1997-10-31,118,0,181,117,3,0,0,0,0,0
3,10,6510,1,101,64,2,3828.199951,1996-10-30,91,0,144,80,3,0,0,0,0,0
3,10,6511,1,101,64,2,4412.5,1996-10-31,194,1,194,130,1,0,0,0,0,0
3,10,6512,1,101,64,2,4134.299805,1996-09-18,160,,,,1,0,0,0,0,0
3,10,6513,1,101,64,2,4652.5,1997-08-08,177,0,291,227,3,0,0,0,0,0
3,10,6514,1,101,64,2,4089,1996-09-26,111,,,,1,0,0,0,0,0
3,10,6515,1,101,64,2,4365.700195,1997-02-12,67,,,,3,0,0,0,0,0
3,10,6516,1,101,64,2,5825.100098,1996-09-18,131,0,241,177,5,0,0,0,0,0
3,10,6517,1,101,64,2,4424.799805,1997-02-21,86,0,153,89,3,0,0,0,0,0
3,10,6518,1,101,64,2,4993,1997-10-25,100,0,334,270,7,0,0,0,0,0
3,10,6519,1,101,64,2,,1997-06-17,76,,,,1,1,0,1,0,0
3,10,6520,1,101,64,2,3801,1997-03-29,93,0,150,86,2,0,0,0,0,0
3,10,6521,1,101,64,2,5064.700195,1997-08-05,81,1,81,17,1,0,0,0,0,0
3,10,6522,1,101,64,2,4289.299805,1997-07-20,126,0,290,226,8,0,0,0,0,0
3,10,6523,1,101,64,2,4199.100098,1997-08-02,94,,,,1,1,0,1,0,0
3,10,6524,1,101,64,2,5657.200195,1997-09-02,177,0,299,235,4,0,0,0,0,0
3,10,6525,1,101,64,4,4994.299805,1997-01-09,93,1,93,29,1,0,0,0,0,0
3,10,6526,1,101,64,2,6712.799805,1997-05-17,92,,,,13,0,0,1,0,0
3,10,6527,1,101,64,2,4820.200195,1997-09-15,97,,,,9,0,0,0,0,0
3,10,6528,1,101,64,2,4394.299805,1997-05-05,87,0,178,114,3,0,0,0,0,0
3,10,6529,1,101,64,1,,1996-09-26,,,,,,0,0,0,0,0
3,10,6530,1,101,64,1,3329.600098,1997-01-14,123,0,171,107,2,0,0,0,0,0
3,10,6531,1,101,64,2,2543.100098,1997-04-28,,,,,,0,0,0,0,0
3,10,6532,1,101,64,1,3365.300049,1996-10-01,120,1,120,56,1,0,0,0,0,0
3,10,6532,2,101,64,2,4393.600098,1997-11-03,180,0,257,193,2,0,0,0,0,0
3,10,6533,1,101,64,1,,1997-04-01,82,,,,1,0,0,0,0,0
3,10,6534,1,101,64,1,3561.600098,1997-01-02,89,1,89,25,1,0,0,0,0,0
3,10,6535,1,101,64,1,,1997-03-19,,,,,,0,0,0,0,0
3,10,6536,1,101,64,1,2701.899902,1997-03-27,75,0,97,33,2,0,0,0,0,0
3,10,6537,1,101,64,1,3350.100098,1996-12-08,114,0,188,124,3,0,0,0,0,0
3,10,6538,1,101,64,1,4111.399902,1997-02-19,103,1,103,39,1,0,0,0,0,0
3,10,6539,1,101,64,1,3633.399902,1996-11-02,87,0,127,63,2,0,0,0,0,0
3,10,6540,1,101,64,1,,1997-05-11,,,,,,0,0,0,0,0
3,10,6541,1,101,64,1,3049.5,1997-03-23,71,,,,4,0,0,0,0,0
3,10,6542,1,101,64,1,3958.800049,1996-11-06,96,1,96,32,1,0,0,0,0,0
3,10,6543,1,101,64,1,2635.399902,1997-04-21,70,1,70,6,1,0,0,0,0,0
3,10,6544,1,101,64,1,,1997-07-01,,,,,,0,0,0,0,0
3,10,6545,1,101,64,1,3724.899902,1997-04-20,85,0,119,55,2,0,0,0,0,0
3,10,6546,1,101,64,1,3805.5,1996-12-01,99,0,152,88,3,0,0,0,0,0
3,10,6547,1,101,64,1,3259.5,1997-07-05,71,0,237,173,7,0,0,0,0,0
3,10,6548,1,101,64,1,3031.300049,1997-08-06,87,0,157,93,4,0,0,0,0,0
3,10,6549,1,101,64,1,2740.100098,1997-03-22,107,1,107,43,1,0,0,0,0,0
3,10,6550,1,101,64,1,,1997-05-09,,,,,,0,0,1,0,0
3,10,6551,1,101,64,1,,1997-05-10,,,,,,0,0,0,0,0
3,10,6552,1,101,64,1,2732.600098,1997-03-31,86,1,86,22,1,0,0,0,0,0
3,10,6553,1,101,64,1,2867.300049,1997-03-29,93,1,93,29,1,0,0,0,0,0
3,10,6554,1,101,64,1,2640,1997-07-14,68,0,133,69,2,0,0,0,0,0
3,10,6555,1,101,64,1,,1997-03-14,,,,,,0,0,0,0,0
3,10,6556,1,101,64,1,4372.200195,1997-09-05,113,1,113,49,1,0,0,1,0,0
3,10,6557,1,101,64,1,,1997-05-14,,,,,,0,0,0,0,0
3,10,6558,1,101,64,1,3721.5,1997-07-19,87,,,,9,0,0,0,0,0
3,10,6559,1,101,64,1,4191.700195,1997-07-10,89,1,89,25,1,0,0,0,0,0
3,10,6560,1,101,64,1,3087,1997-03-21,88,0,109,45,2,0,0,0,0,0
3,10,6561,1,101,64,1,3551.199951,1997-09-21,88,0,185,121,2,0,0,0,0,0
3,10,6562,1,101,64,1,3226,1997-09-11,95,1,95,31,1,0,0,0,0,0
3,10,6563,1,101,64,1,4136.899902,1997-09-08,99,0,196,132,4,0,0,0,0,0
3,10,6564,1,101,64,1,3608.5,1997-09-03,91,0,108,44,2,0,0,0,0,0
3,10,6565,1,101,64,1,,1997-10-23,73,,,,2,0,0,0,0,0
3,10,6566,1,101,64,1,3812.300049,1997-11-04,98,0,199,135,4,0,0,0,0,0
3,10,6567,1,101,64,3,5088.700195,1997-01-09,97,1,97,33,1,0,0,0,0,0
3,201,6568,1,146,39,1,,1997-11-30,151,1,151,112,1,0,0,0,0,0
3,201,6569,1,146,39,3,4104.200195,1997-08-22,82,0,106,67,2,1,0,0,0,0
3,201,6570,1,146,39,1,2859.699951,1997-11-21,128,0,199,160,3,0,0,0,0,0
3,201,6571,1,146,39,1,3182.800049,1997-11-06,95,1,95,56,1,0,0,0,0,0
3,201,6572,1,146,39,8,3390.5,1997-06-19,,,,,,0,0,0,0,0
3,201,6573,1,146,39,7,4474.299805,1997-07-21,,,,,,0,0,0,0,0
3,201,6574,1,146,39,9,4177.799805,1997-07-26,,,,,,0,0,1,0,0
3,201,6575,1,146,39,7,3101,1997-03-16,102,0,239,200,3,0,0,0,0,0
3,201,6576,1,146,39,8,,1997-01-13,,,,,,0,0,0,0,0
3,201,6577,1,146,39,8,,1997-01-26,,,,,,0,0,0,0,0
3,201,6578,1,146,39,8,,1997-01-07,,,,,,0,1,0,0,0
3,201,6579,1,146,39,7,3119.800049,1997-04-18,,,,,,0,0,0,0,0
3,201,6580,1,146,39,7,,1997-05-10,,,,,,0,0,0,0,0
3,201,6581,1,146,39,8,,1997-01-27,,,,,,0,0,0,0,0
3,201,6582,1,146,39,7,3856.399902,1996-11-29,61,0,137,98,4,1,0,0,0,0
3,201,6583,1,146,39,9,3172.600098,1997-02-02,82,,,,2,0,0,0,0,0
3,201,6584,1,146,39,8,3982.800049,1997-04-18,92,0,159,120,3,0,0,0,0,0
3,201,6585,1,146,39,7,4329.399902,1996-09-20,59,1,59,20,1,0,0,0,0,0
3,201,6585,2,146,39,8,5160.200195,1997-09-03,55,1,55,16,1,0,0,0,0,0
3,201,6586,1,146,39,7,4518.5,1997-08-11,95,1,95,56,1,0,0,0,0,0
3,201,6587,1,146,39,7,,1996-11-24,,,,,,1,1,0,0,0
3,201,6588,1,146,39,7,3274.100098,1996-12-17,60,,,,3,0,0,1,0,0
3,201,6589,1,146,39,8,4065.800049,1997-07-21,54,1,54,15,1,0,0,0,0,0
3,201,6590,1,146,39,7,,1997-03-22,74,0,205,166,1,0,0,0,0,0
3,201,6591,1,146,39,6,,1997-05-26,,,,,,0,0,1,0,0
3,201,6592,1,146,39,8,3866.600098,1997-03-29,74,1,74,35,1,0,0,0,0,0
3,201,6593,1,146,39,7,4190.600098,1996-12-13,64,0,135,96,2,0,0,0,0,0
3,201,6594,1,146,39,7,3304.300049,1997-01-16,88,0,156,117,4,0,0,0,0,0
3,201,6595,1,146,39,6,3493.899902,1997-04-18,54,0,252,213,4,0,0,0,0,0
3,201,6596,1,146,39,6,3912.100098,1997-03-08,69,0,236,197,5,0,0,0,0,0
3,201,6597,1,146,39,6,3985.100098,1996-12-28,,,,,,1,0,0,0,0
3,201,6598,1,146,39,5,,1997-06-02,,,,,,0,0,0,0,0
3,201,6599,1,146,39,5,4641.899902,1996-10-09,75,0,209,170,5,0,0,0,0,0
3,201,6600,1,146,39,6,4229.799805,1996-09-15,64,1,64,25,1,0,0,0,0,0
3,201,6600,2,146,39,7,4320.5,1997-08-28,68,0,179,140,3,0,0,1,0,0
3,201,6601,1,146,39,6,3943.600098,1997-07-12,115,1,115,76,1,0,0,0,0,0
3,201,6602,1,146,39,6,3213.600098,1996-11-25,109,,,,3,0,0,0,0,0
3,201,6603,1,146,39,,,1996-11-10,68,,,,3,0,0,0,0,0
3,201,6604,1,146,39,6,,1997-01-03,,,,,,0,0,0,0,0
3,201,6605,1,146,39,6,4438.5,1997-06-30,,,,,,0,0,0,0,0
3,201,6606,1,146,39,5,3195.5,1996-09-07,86,1,86,47,1,0,0,0,0,0
3,201,6606,2,146,39,6,4780.799805,1997-09-16,90,1,90,51,1,0,0,0,0,0
